time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
3114,0,7,9903.13,3.18,574,40.796378,-73.956769,31.0,126,3
3115,0,7,9906.43,3.18,574,40.796407,-73.956764,31.0,129,3
3116,0,7,9911.85,3.18,574,40.796436,-73.95676,32.0,129,3
3117,0,7,9915.03,3.18,574,40.796465,-73.956756,32.0,129,3
3118,0,7,9917.76,3.18,575,40.796494,-73.956752,32.0,128,3
3119,0,7,9920.58,3.18,575,40.796523,-73.95675,32.0,129,3
3120,0,7,9928.58,3.17,575,40.796552,-73.956748,32.0,129,2
3121,0,7,9939.36,3.17,576,40.796581,-73.956748,32.0,130,3
3122,0,7,9943.78,3.16,576,40.79661,-73.956748,32.0,131,3
3123,0,7,9946.89,3.16,576,40.796639,-73.95675,33.0,132,3
3124,0,7,9950.13,3.16,576,40.796668,-73.956754,33.0,129,3
3125,0,7,9953.59,3.16,576,40.796698,-73.956759,33.0,127,3
3126,0,7,9957.07,3.16,577,40.796727,-73.956765,33.0,127,3
3127,0,7,9957.64,3.16,577,40.796756,-73.956773,33.0,126,3
3128,0,7,9963.29,3.15,577,40.796786,-73.956782,33.0,125,3
3129,0,7,9967.38,3.15,577,40.796815,-73.956791,33.0,126,2
3130,0,7,9970.79,3.15,577,40.796844,-73.956802,33.0,126,3
3131,0,7,9974.22,3.15,578,40.796873,-73.956813,33.0,125,3
3132,0,7,9977.47,3.15,578,40.796902,-73.956825,34.0,126,3
3133,0,7,9980.85,3.14,578,40.79693,-73.956837,34.0,128,3
3134,0,7,9984.38,3.14,578,40.796959,-73.95685,34.0,128,3
3135,0,7,9987.66,3.14,578,40.796987,-73.956864,34.0,128,3
3136,0,7,9990.97,3.14,579,40.797014,-73.956877,34.0,127,3
3137,0,7,9993.86,3.14,579,40.797041,-73.956891,34.0,127,2
3138,0,7,9996.93,3.14,579,40.797068,-73.956904,34.0,127,4
3139,0,7,9999.97,3.14,579,40.797095,-73.956918,35.0,128,2
3140,0,7,10002.94,3.14,579,40.797121,-73.956931,35.0,127,3
3141,0,7,10005.8,3.14,579,40.797147,-73.956944,35.0,124,3
3142,0,7,10009.17,3.14,580,40.797173,-73.956956,36.0,120,3
3143,0,7,10012.39,3.15,580,40.797199,-73.956967,36.0,121,3
3144,0,7,10015.53,3.15,580,40.797225,-73.956978,36.0,122,3
3145,0,7,10018.62,3.15,580,40.797251,-73.956988,36.0,121,3
3146,0,7,10021.42,3.15,580,40.797277,-73.956997,36.0,121,2
3147,0,7,10024.53,3.14,581,40.797304,-73.957005,37.0,122,3
3148,0,7,10027.85,3.14,581,40.797331,-73.957011,37.0,120,3
3149,0,7,10031.09,3.14,581,40.797359,-73.957017,37.0,121,3
3150,0,7,10034.34,3.14,581,40.797387,-73.95702,37.0,121,3
3151,0,7,10037.59,3.15,581,40.797416,-73.957022,37.0,123,3
3152,0,7,10041.09,3.15,582,40.797446,-73.957022,37.0,123,3
3153,0,7,10044.77,3.13,582,40.797476,-73.957021,37.0,125,2
3154,0,7,10048.39,3.12,582,40.797506,-73.957019,37.0,126,3
3155,0,7,10052.02,3.11,582,40.797537,-73.957016,37.0,126,3
3156,0,7,10052.5,3.11,582,40.797567,-73.957013,37.0,126,3
3157,0,7,10057.96,3.11,582,40.797597,-73.957011,37.0,126,3
3158,0,7,10061.73,3.11,583,40.797627,-73.957009,37.0,125,3
3159,0,7,10064.97,3.11,583,40.797656,-73.957008,37.0,124,3
3160,0,7,10068.06,3.11,583,40.797684,-73.957009,37.0,123,2
3161,0,7,10071.27,3.11,583,40.797712,-73.957011,37.0,122,3
3162,0,7,10074.35,3.11,583,40.797739,-73.957015,37.0,123,3
3163,0,7,10077.61,3.11,584,40.797765,-73.957021,37.0,123,3
3164,0,7,10080.69,3.11,584,40.797792,-73.95703,37.0,121,3
3165,0,7,10083.74,3.11,584,40.797818,-73.957041,37.0,120,3
3166,0,7,10086.99,3.11,584,40.797843,-73.957054,37.0,120,2
3167,0,7,10090.43,3.12,584,40.797869,-73.95707,36.0,120,3
3168,0,7,10093.75,3.12,585,40.797894,-73.957089,36.0,120,3
3169,0,7,10097.06,3.12,585,40.797918,-73.957109,36.0,121,3
3170,0,7,10100.36,3.12,585,40.797942,-73.957131,35.0,119,3
3171,0,7,10103.5,3.13,585,40.797965,-73.957154,35.0,119,3
3172,0,7,10106.76,3.13,585,40.797988,-73.95718,35.0,119,3
3173,0,7,10109.89,3.13,586,40.798011,-73.957206,35.0,119,3
3174,0,7,10109.89,3.13,586,40.798032,-73.957234,35.0,120,2
3175,0,7,10114.72,3.13,586,40.798053,-73.957262,35.0,122,3
3176,0,7,10118.95,3.13,586,40.798074,-73.957292,35.0,123,3
3177,0,7,10122.43,3.14,586,40.798093,-73.957322,35.0,125,3
3178,0,7,10125.89,3.14,587,40.798112,-73.957352,35.0,128,3
3179,0,7,10129.12,3.14,587,40.79813,-73.957383,34.0,129,3
3180,0,7,10132.45,3.14,587,40.798148,-73.957415,34.0,129,2
3181,0,7,10135.74,3.15,587,40.798164,-73.957447,34.0,130,3
3182,0,7,10138.95,3.15,587,40.79818,-73.95748,34.0,129,3
3183,0,7,10142.22,3.15,587,40.798194,-73.957514,34.0,130,3
3184,0,7,10145.84,3.16,588,40.798208,-73.95755,34.0,132,3
3185,0,7,10149.33,3.16,588,40.798221,-73.957587,33.0,130,3
3186,0,7,10152.71,3.16,588,40.798234,-73.957626,33.0,130,2
3187,0,7,10156.41,3.16,588,40.798245,-73.957667,33.0,131,3
3188,0,7,10160.23,3.16,588,40.798256,-73.957708,33.0,131,3
3189,0,7,10163.94,3.17,589,40.798267,-73.957749,32.0,131,3
3190,0,7,10167.02,3.17,589,40.798277,-73.95779,32.0,132,3
3191,0,7,10170.2,3.17,589,40.798286,-73.95783,32.0,132,3
3192,0,7,10170.2,3.17,589,40.798296,-73.957868,32.0,131,2
3193,0,7,10170.2,3.17,589,40.798306,-73.957905,32.0,132,3
3194,0,7,10173.36,3.17,589,40.798316,-73.95794,31.0,132,3
3195,0,7,10177.88,3.17,590,40.798326,-73.957973,31.0,132,3
3196,0,7,10181.11,3.17,590,40.798336,-73.958005,31.0,134,3
3197,0,7,10184.16,3.18,590,40.798347,-73.958037,31.0,132,3
3198,0,7,10187.34,3.16,590,40.798359,-73.958068,31.0,132,2
3199,0,7,10190.25,3.15,590,40.798372,-73.958099,30.0,132,3
3200,0,7,10193.21,3.17,590,40.798385,-73.95813,30.0,132,3
3201,0,7,10196.63,3.18,591,40.7984,-73.958162,30.0,131,3
3202,0,7,10199.59,3.19,591,40.798416,-73.958193,30.0,131,3
3203,0,7,10202.61,3.2,591,40.798433,-73.958223,30.0,131,3
3204,0,7,10205.54,3.2,591,40.798452,-73.958254,30.0,131,3
3205,0,7,10208.82,3.2,591,40.798472,-73.958283,30.0,132,2
3206,0,7,10208.82,3.2,591,40.798494,-73.958312,30.0,132,3
3207,0,7,10208.82,3.2,591,40.798517,-73.95834,29.0,132,3
3208,0,7,10212.41,3.2,592,40.798542,-73.958367,29.0,133,3
3209,0,7,10223.65,3.2,592,40.798569,-73.958392,29.0,133,3
3210,0,7,10227.52,3.21,592,40.798596,-73.958416,29.0,133,3
3211,0,7,10231.3,3.21,592,40.798625,-73.958437,29.0,131,3
3212,0,7,10235.9,3.21,593,40.798654,-73.958455,29.0,128,2
3213,0,7,10239.12,3.21,593,40.798685,-73.958471,28.0,129,3
3214,0,7,10242.53,3.22,593,40.798715,-73.958483,28.0,129,3
3215,0,7,10247.02,3.22,593,40.798747,-73.958492,28.0,129,3
3216,0,7,10255.71,3.22,594,40.798778,-73.958498,28.0,129,3
3217,0,7,10260.2,3.22,594,40.79881,-73.9585,28.0,128,3
3218,0,7,10263.63,3.22,594,40.798842,-73.9585,27.0,128,3
3219,0,7,10267.04,3.22,594,40.798875,-73.958497,27.0,127,2
3220,0,7,10267.04,3.22,594,40.798907,-73.958492,27.0,127,3
3221,0,7,10273.73,3.22,595,40.79894,-73.958484,27.0,126,3
3222,0,7,10279.35,3.22,595,40.798973,-73.958474,27.0,127,3
3223,0,7,10284.01,3.22,595,40.799005,-73.958461,26.0,128,3
3224,0,7,10288.36,3.22,596,40.799037,-73.958447,26.0,128,3
3225,0,7,10292.61,3.22,596,40.799069,-73.958431,26.0,127,3
3226,0,7,10296.15,3.21,596,40.799101,-73.958413,26.0,129,3
3227,0,7,10300.16,3.21,596,40.799132,-73.958393,25.0,129,3
3228,0,7,10304.06,3.21,597,40.799163,-73.958372,25.0,132,3
3229,0,7,10308.05,3.21,597,40.799193,-73.958349,25.0,132,2
3230,0,7,10311.82,3.21,597,40.799222,-73.958326,24.0,133,3
3231,0,7,10315.51,3.21,597,40.79925,-73.958301,24.0,133,3
3232,0,7,10319.64,3.21,597,40.799278,-73.958275,24.0,133,3
3233,0,7,10323.94,3.23,598,40.799305,-73.958249,24.0,133,3
3234,0,7,10327.81,3.26,598,40.799331,-73.958222,24.0,133,3
3235,0,7,10331.4,3.26,598,40.799356,-73.958195,23.0,134,3
3236,0,7,10334.95,3.26,598,40.799379,-73.958166,23.0,132,3
3237,0,7,10338.65,3.27,598,40.799401,-73.958138,23.0,132,3
3238,0,7,10342.89,3.27,599,40.799422,-73.958108,23.0,133,2
3239,0,7,10346.49,3.28,599,40.799441,-73.958079,23.0,131,3
3240,0,7,10349.74,3.29,599,40.799458,-73.958048,23.0,130,3
3241,0,7,10353.16,3.3,599,40.799474,-73.958017,23.0,132,3
3242,0,7,10356.97,3.31,599,40.799489,-73.957984,23.0,132,3
3243,0,7,10360.59,3.32,600,40.799502,-73.95795,22.0,133,3
3244,0,7,10363.99,3.33,600,40.799514,-73.957912,22.0,134,3
3245,0,7,10367.61,3.33,600,40.799526,-73.957871,22.0,135,3
3246,0,7,10371.47,3.34,600,40.799536,-73.957828,22.0,139,3
3247,0,7,10375.54,3.34,601,40.799543,-73.957784,22.0,140,3
3248,0,7,10379.64,3.36,601,40.799547,-73.95774,22.0,141,2
3249,0,7,10383.85,3.36,601,40.799547,-73.957696,22.0,142,3
3250,0,7,10388.0,3.36,601,40.799544,-73.957653,21.0,141,3
3251,0,7,10388.0,3.36,601,40.799538,-73.957609,21.0,139,3
3252,0,7,10388.0,3.36,601,40.799531,-73.957566,21.0,139,3
3253,0,7,10392.02,3.36,601,40.799522,-73.957523,21.0,141,3
3254,0,7,10396.04,3.36,602,40.799512,-73.957481,21.0,138,3
3255,0,7,10399.81,3.37,602,40.799501,-73.957439,21.0,138,3
3256,0,7,10403.51,3.37,602,40.79949,-73.957397,20.0,140,3
3257,0,7,10406.81,3.38,602,40.799479,-73.957355,20.0,136,2
3258,0,7,10410.64,3.38,603,40.799468,-73.957314,20.0,135,3
3259,0,7,10414.92,3.38,603,40.799458,-73.957272,20.0,132,3
3260,0,7,10417.46,3.38,603,40.799447,-73.957231,19.0,128,3
3261,0,7,10427.49,3.38,603,40.799437,-73.95719,19.0,128,3
3262,0,7,10432.51,3.38,604,40.799428,-73.957148,19.0,126,3
3263,0,7,10436.39,3.39,604,40.79942,-73.957107,19.0,124,3
3264,0,7,10440.16,3.39,604,40.799413,-73.957065,18.0,123,3
3265,0,7,10443.88,3.39,604,40.799406,-73.957024,18.0,124,3
3266,0,7,10447.68,3.39,604,40.7994,-73.956982,18.0,124,3
3267,0,7,10451.22,3.4,605,40.799394,-73.95694,18.0,123,2
3268,0,7,10455.22,3.4,605,40.799388,-73.956898,18.0,120,3
3269,0,7,10459.23,3.4,605,40.799383,-73.956855,17.0,120,3
3270,0,7,10459.23,3.4,605,40.799379,-73.956813,17.0,120,3
3271,0,7,10459.23,3.4,605,40.799374,-73.95677,17.0,120,3
3272,0,7,10462.85,3.4,605,40.79937,-73.956728,17.0,120,3
3273,0,7,10465.17,3.4,605,40.799366,-73.956685,17.0,120,3
3274,0,7,10468.86,3.4,606,40.799362,-73.956642,17.0,120,3
3275,0,7,10472.81,3.4,606,40.799358,-73.956599,16.0,118,3
3276,0,7,10475.85,3.41,606,40.799354,-73.956555,16.0,119,3
3277,0,7,10479.78,3.41,606,40.79935,-73.956512,16.0,117,2
3278,0,7,10483.78,3.41,606,40.799346,-73.956469,16.0,118,3
3279,0,7,10486.97,3.41,607,40.799341,-73.956427,16.0,116,3
3280,0,7,10490.97,3.42,607,40.799335,-73.956385,16.0,116,3
3281,0,7,10494.79,3.42,607,40.799329,-73.956344,15.0,116,3
3282,0,7,10498.1,3.42,607,40.799322,-73.956303,15.0,115,3
3283,0,7,10501.69,3.42,608,40.799314,-73.956264,15.0,116,3
3284,0,7,10505.44,3.43,608,40.799306,-73.956224,15.0,117,3
3285,0,7,10508.59,3.43,608,40.799297,-73.956185,15.0,117,3
3286,0,7,10512.39,3.43,608,40.799288,-73.956147,15.0,117,3
3287,0,7,10516.23,3.44,608,40.799278,-73.956108,14.0,117,3
3288,0,7,10518.71,3.44,608,40.799268,-73.956069,14.0,117,2
3289,0,7,10522.66,3.44,609,40.799258,-73.956029,14.0,115,3
3290,0,7,10526.57,3.44,609,40.799249,-73.95599,14.0,116,3
3291,0,7,10529.12,3.44,609,40.79924,-73.95595,14.0,118,3
3292,0,7,10532.87,3.44,609,40.799233,-73.955911,13.0,118,3
3293,0,7,10536.41,3.44,609,40.799227,-73.955871,13.0,118,3
3294,0,7,10539.56,3.44,610,40.799223,-73.955832,13.0,122,3
3295,0,7,10543.11,3.45,610,40.799223,-73.955794,13.0,122,3
3296,0,7,10546.34,3.45,610,40.799225,-73.955756,13.0,122,3
3297,0,7,10549.63,3.45,610,40.79923,-73.95572,13.0,121,3
3298,0,7,10552.79,3.47,610,40.799238,-73.955684,13.0,122,3
3299,0,7,10556.0,3.47,611,40.799248,-73.955649,13.0,121,2
3300,0,7,10558.94,3.47,611,40.799261,-73.955616,12.0,124,3
3301,0,7,10562.34,3.46,611,40.799276,-73.955584,12.0,124,3
3302,0,7,10565.58,3.46,611,40.799292,-73.955553,12.0,125,3
3303,0,7,10568.77,3.46,611,40.799311,-73.955524,12.0,125,3
3304,0,7,10571.8,3.46,612,40.799331,-73.955497,12.0,126,3
3305,0,7,10574.69,3.46,612,40.799354,-73.955471,12.0,125,3
3306,0,7,10578.7,3.45,612,40.799377,-73.955448,12.0,126,3
3307,0,7,10587.52,3.45,612,40.799402,-73.955426,12.0,122,3
3308,0,7,10591.91,3.46,613,40.799429,-73.955406,12.0,123,3
3309,0,7,10595.67,3.47,613,40.799457,-73.955387,12.0,122,3
3310,0,7,10599.55,3.47,613,40.799486,-73.955371,12.0,122,3
3311,0,7,10602.95,3.47,613,40.799516,-73.955355,12.0,122,3
3312,0,7,10606.17,3.48,613,40.799546,-73.95534,12.0,123,3
3313,0,7,10609.56,3.48,614,40.799578,-73.955325,12.0,122,3
3314,0,7,10614.0,3.49,614,40.79961,-73.95531,12.0,122,3
3315,0,7,10618.32,3.49,614,40.799643,-73.955293,12.0,122,3
3316,0,7,10621.97,3.49,614,40.799676,-73.955276,12.0,124,3
3317,0,7,10625.46,3.49,615,40.79971,-73.955258,12.0,123,2
3318,0,7,10628.51,3.5,615,40.799744,-73.955239,11.0,124,3
3319,0,7,10631.67,3.5,615,40.799778,-73.95522,11.0,124,3
3320,0,7,10631.67,3.49,615,40.799812,-73.955201,11.0,124,3
3321,0,7,10631.67,3.49,615,40.799847,-73.955183,11.0,124,3
3322,0,7,10635.03,3.49,615,40.799882,-73.955166,12.0,124,3
3323,0,7,10640.88,3.49,615,40.799917,-73.95515,12.0,123,3
3324,0,7,10644.3,3.49,616,40.799953,-73.955136,12.0,122,3
3325,0,7,10648.16,3.49,616,40.799988,-73.955122,12.0,120,3
3326,0,7,10651.92,3.49,616,40.800022,-73.955109,11.0,117,2
3327,0,7,10654.15,3.49,616,40.800056,-73.955096,12.0,118,3
3328,0,7,10657.53,3.49,616,40.800089,-73.955082,12.0,119,3
3329,0,7,10667.97,3.5,617,40.80012,-73.955067,12.0,119,3
3330,0,7,10676.33,3.5,617,40.80015,-73.955052,12.0,119,3
3331,0,7,10679.57,3.51,617,40.800177,-73.955036,12.0,121,3
3332,0,7,10682.72,3.51,618,40.8002,-73.95502,12.0,118,2
3333,0,7,10685.24,3.51,618,40.80022,-73.955003,12.0,118,3
3334,0,7,10687.97,3.51,618,40.800237,-73.954987,12.0,117,3
3335,0,7,10687.97,3.51,618,40.800253,-73.954973,12.0,116,3
3336,0,7,10687.97,3.51,618,40.800269,-73.954962,12.0,117,3
3337,0,7,10690.15,3.5,618,40.800286,-73.954953,12.0,113,3
3338,0,7,10692.3,3.49,618,40.800304,-73.954943,12.0,112,3
3339,0,7,10694.97,3.48,618,40.800323,-73.954931,12.0,109,3
3340,0,7,10698.02,3.47,619,40.800343,-73.954916,12.0,109,3
3341,0,7,10698.02,3.47,619,40.800365,-73.954897,12.0,109,3
3342,0,7,10698.02,3.46,619,40.800389,-73.954876,12.0,110,3
3343,0,7,10701.64,3.44,619,40.800416,-73.954853,12.0,111,2
3344,0,7,10704.9,3.42,619,40.800444,-73.95483,12.0,114,3
3345,0,7,10708.13,3.4,619,40.800474,-73.954806,12.0,116,3
3346,0,7,10708.58,3.4,619,40.800505,-73.954783,12.0,119,3
3347,0,7,10711.7,3.4,619,40.800536,-73.954761,12.0,120,3
3348,0,7,10715.02,3.4,620,40.800568,-73.954741,12.0,120,3
3349,0,7,10717.69,3.4,620,40.800599,-73.954724,12.0,120,3
3350,0,7,10720.27,3.4,620,40.80063,-73.95471,12.0,122,3
3351,0,7,10725.84,3.39,620,40.800661,-73.954698,11.0,122,2
3352,0,7,10727.89,3.37,620,40.800689,-73.954685,11.0,121,3
3353,0,7,10729.98,3.33,621,40.800716,-73.954672,11.0,121,3
3354,0,7,10733.02,3.27,621,40.800742,-73.954655,11.0,121,3
3355,0,7,10736.37,3.22,621,40.800765,-73.954636,11.0,119,3
3356,0,7,10744.09,3.18,621,40.800786,-73.954615,11.0,122,3
3357,0,7,10747.06,3.19,622,40.800806,-73.954592,11.0,122,3
3358,0,7,10750.18,3.21,622,40.800825,-73.954569,11.0,123,3
3359,0,7,10752.83,3.23,622,40.800844,-73.954545,12.0,122,3
3360,0,7,10754.97,3.22,622,40.800862,-73.954522,12.0,122,3
3361,0,7,10761.3,3.21,622,40.800879,-73.9545,12.0,122,2
3362,0,7,10763.09,3.19,623,40.800897,-73.95448,12.0,121,3
3363,0,7,10765.25,3.19,623,40.800915,-73.954462,12.0,121,3
3364,0,7,10767.12,3.21,623,40.800934,-73.954446,11.0,122,3
3365,0,7,10769.46,3.22,623,40.800955,-73.954431,11.0,122,3
3366,0,7,10771.98,3.24,623,40.800978,-73.954414,11.0,122,3
3367,0,7,10774.28,3.26,623,40.801005,-73.954394,11.0,121,3
3368,0,7,10776.66,3.24,623,40.801037,-73.954368,11.0,117,3
3369,0,7,10776.66,3.21,623,40.801071,-73.954339,11.0,115,3
3370,0,7,10780.01,3.17,624,40.801106,-73.954311,11.0,116,2
3371,0,7,10783.08,3.13,624,40.801141,-73.954285,11.0,117,3
3372,0,7,10785.95,3.13,624,40.801176,-73.954261,11.0,119,3
3373,0,7,10788.82,3.15,624,40.801209,-73.95424,11.0,120,3
3374,0,7,10791.74,3.16,624,40.801241,-73.954219,11.0,122,3
3375,0,7,10794.56,3.18,624,40.801271,-73.9542,11.0,121,3
3376,0,7,10796.7,3.19,625,40.8013,-73.954181,11.0,122,3
3377,0,7,10800.52,3.21,625,40.801325,-73.954162,10.0,122,3
3378,0,7,10802.59,3.21,625,40.801348,-73.954142,10.0,119,3
3379,0,7,10804.91,3.21,625,40.801369,-73.954121,10.0,121,3
3380,0,7,10806.79,3.18,625,40.80139,-73.9541,10.0,123,2
3381,0,7,10809.14,3.19,625,40.80141,-73.954079,10.0,125,3
3382,0,7,10811.6,3.19,626,40.801431,-73.954057,11.0,125,3
3383,0,7,10829.09,3.18,626,40.801454,-73.954036,11.0,125,3
3384,0,7,10832.01,3.18,626,40.80148,-73.954014,11.0,125,3
3385,0,7,10834.98,3.17,626,40.801508,-73.953993,11.0,126,3
3386,0,7,10837.94,3.16,626,40.801538,-73.953971,11.0,125,3
3387,0,7,10841.12,3.15,627,40.801569,-73.95395,11.0,124,3
3388,0,7,10849.89,3.13,627,40.8016,-73.953929,11.0,124,2
3389,0,7,10853.58,3.1,627,40.801632,-73.953909,11.0,123,3
3390,0,7,10857.42,3.07,627,40.801663,-73.953888,11.0,123,3
3391,0,7,10861.21,3.04,628,40.801694,-73.953868,11.0,125,3
3392,0,7,10864.74,3.01,628,40.801723,-73.953848,11.0,125,3
3393,0,7,10867.91,3.0,628,40.801752,-73.953828,11.0,123,3
3394,0,7,10871.05,2.97,628,40.801779,-73.953808,11.0,122,3
3395,0,7,10874.19,2.97,628,40.801807,-73.953789,11.0,122,3
3396,0,7,10877.46,2.98,629,40.801833,-73.95377,11.0,120,3
3397,0,7,10880.83,2.98,629,40.801859,-73.953751,11.0,121,2
3398,0,7,10885.62,2.99,629,40.801885,-73.953733,11.0,122,3
3399,0,7,10889.11,2.99,629,40.80191,-73.953715,11.0,122,3
3400,0,7,10892.54,3.0,630,40.801935,-73.953698,11.0,121,3
3401,0,7,10901.57,3.0,630,40.80196,-73.95368,11.0,121,3
3402,0,7,10904.82,3.01,630,40.801984,-73.953663,11.0,118,3
3403,0,7,10907.41,3.02,630,40.802009,-73.953646,11.0,118,3
3404,0,7,10912.55,3.03,631,40.802034,-73.953628,11.0,118,3
3405,0,7,10914.9,3.03,631,40.80206,-73.953611,11.0,118,3
3406,0,7,10917.55,3.03,631,40.802086,-73.953594,11.0,119,2
3407,0,7,10922.07,3.03,631,40.802112,-73.953576,11.0,120,3
3408,0,7,10925.66,3.03,631,40.802139,-73.953558,11.0,119,3
3409,0,7,10928.69,3.03,632,40.802166,-73.95354,11.0,119,3
3410,0,7,10931.66,3.02,632,40.802195,-73.953521,11.0,119,3
3411,0,7,10935.4,3.02,632,40.802224,-73.953502,11.0,119,3
3412,0,7,10939.11,3.02,632,40.802254,-73.953483,11.0,118,3
3413,0,7,10941.93,3.03,632,40.802284,-73.953463,10.0,117,3
3414,0,7,10945.17,3.03,632,40.802314,-73.953444,11.0,117,2
3415,0,7,10947.71,3.03,633,40.802343,-73.953424,11.0,118,3
3416,0,7,10950.51,3.03,633,40.802372,-73.953405,11.0,118,3
3417,0,7,10953.56,3.03,633,40.802399,-73.953386,11.0,119,3
3418,0,7,10954.16,3.04,633,40.802424,-73.953367,11.0,121,3
3419,0,7,10957.21,3.04,633,40.802449,-73.953349,11.0,121,3
3420,0,7,10960.54,3.04,633,40.802472,-73.953331,11.0,118,3
3421,0,7,10963.38,3.04,634,40.802495,-73.953312,11.0,118,3
3422,0,7,10966.55,3.05,634,40.802517,-73.953294,11.0,119,2
3423,0,7,10970.13,3.05,634,40.80254,-73.953274,11.0,117,3
3424,0,7,10973.4,3.05,634,40.802563,-73.953254,11.0,117,3
3425,0,7,10976.93,3.05,634,40.802587,-73.953232,11.0,115,3
3426,0,7,10980.15,3.05,635,40.802611,-73.953209,11.0,114,3
3427,0,7,10983.02,3.05,635,40.802637,-73.953186,11.0,113,3
3428,0,7,10985.83,3.06,635,40.802662,-73.953162,11.0,113,3
3429,0,7,10988.68,3.06,635,40.802688,-73.953137,11.0,111,3
3430,0,7,10991.55,3.06,635,40.802714,-73.953112,11.0,112,3
3431,0,7,10994.57,3.06,635,40.80274,-73.953086,11.0,113,2
3432,0,7,10997.72,3.06,636,40.802766,-73.953061,11.0,114,3
3433,0,7,11002.62,3.06,636,40.802793,-73.953035,11.0,115,3
3434,0,7,11006.07,3.06,636,40.802819,-73.95301,11.0,113,3
3435,0,7,11009.31,3.06,636,40.802845,-73.952987,11.0,112,3
3436,0,7,11012.21,3.07,636,40.802871,-73.952965,11.0,110,3
3437,0,7,11014.73,3.08,637,40.802897,-73.952945,11.0,110,3
3438,0,7,11020.69,3.07,637,40.802923,-73.952927,11.0,110,2
3439,0,7,11023.25,3.07,637,40.802949,-73.952911,11.0,110,3
3440,0,7,11025.79,3.07,637,40.802974,-73.952897,11.0,110,3
3441,0,7,11028.6,3.07,638,40.803,-73.952884,11.0,110,3
3442,0,7,11031.5,3.07,638,40.803024,-73.952871,11.0,113,3
3443,0,7,11037.33,3.08,638,40.803048,-73.952859,11.0,111,3
3444,0,7,11039.86,3.08,638,40.803071,-73.952847,11.0,111,3
3445,0,7,11042.4,3.09,638,40.803091,-73.952835,11.0,111,3
3446,0,7,11044.34,3.09,638,40.803104,-73.952826,11.0,111,3
3447,0,7,11046.3,3.09,639,40.803147,-73.95283,11.0,113,2
3448,0,7,11053.58,3.08,639,40.803306,-73.952857,10.0,119,3
3449,0,7,,,,,,,,
3450,-1,7,,,,,,,,
3482,0,7,11057.2,3.07,639,40.803311,-73.952845,10.0,95,5
3483,0,7,11058.76,3.07,639,40.803317,-73.952832,10.0,96,2
3484,0,7,11060.41,3.05,639,40.803329,-73.952819,10.0,96,4
3485,0,7,11061.82,3.04,639,40.803339,-73.952807,9.0,96,3
3486,0,7,11061.82,3.04,639,40.803347,-73.952797,9.0,95,3
3487,0,7,11061.82,3.02,639,40.803356,-73.952789,9.0,94,2
3488,0,7,11063.09,2.98,639,40.803366,-73.952782,9.0,93,3
3489,0,7,11064.52,2.91,640,40.803379,-73.952775,10.0,94,3
3490,0,7,11066.35,2.79,640,40.803396,-73.95277,10.0,95,3
3491,0,7,11066.35,2.62,640,40.803418,-73.952764,10.0,95,3
3492,0,7,11066.35,2.41,640,40.803447,-73.952757,10.0,96,3
3493,0,7,11068.85,2.21,640,40.80348,-73.95275,10.0,97,3
3494,0,7,11071.63,2.23,640,40.803516,-73.952744,10.0,99,3
3495,0,7,11074.61,2.47,640,40.803551,-73.952737,10.0,101,3
3496,0,7,11074.61,2.44,640,40.803585,-73.95273,10.0,103,2
3497,0,7,11074.61,2.41,640,40.803614,-73.952723,10.0,108,3
3498,0,7,11075.49,2.23,640,40.803637,-73.952718,11.0,112,3
3499,0,7,11076.87,2.1,640,40.803651,-73.952712,11.0,116,3
3500,0,7,11078.13,2.1,640,40.80366,-73.952708,10.0,115,3
3501,0,7,11079.3,2.1,640,40.803666,-73.952703,10.0,114,3
3502,0,7,11080.19,2.1,640,40.803672,-73.9527,10.0,114,3
3503,0,7,11080.99,2.1,641,40.80368,-73.952696,10.0,114,2
3504,0,7,11084.43,2.1,641,40.80369,-73.952693,10.0,113,3
3505,0,7,11085.51,2.09,641,40.803699,-73.952688,10.0,113,3
3506,0,7,11086.67,2.09,641,40.803708,-73.952683,10.0,116,3
3507,0,7,11087.77,2.09,641,40.803718,-73.952678,10.0,116,3
3508,0,7,11088.85,2.09,641,40.803731,-73.952676,10.0,117,3
3509,0,7,11089.51,2.08,641,40.803751,-73.95268,10.0,118,3
3510,0,7,11090.47,2.08,641,40.803778,-73.952691,10.0,116,3
3511,0,7,11092.0,2.07,641,40.80381,-73.952707,10.0,116,3
3512,0,7,11098.51,2.07,641,40.803842,-73.952724,10.0,118,3
3513,0,7,11100.35,2.07,642,40.803871,-73.952739,10.0,118,2
3514,0,7,11111.11,2.07,642,40.803896,-73.952752,10.0,120,3
3515,0,7,11112.64,2.07,642,40.803919,-73.952762,10.0,120,3
3516,0,7,11113.69,2.07,642,40.803941,-73.952771,10.0,123,2
3517,0,7,11120.48,2.07,642,40.803964,-73.952778,10.0,124,2
3518,0,7,11122.11,2.07,643,40.803987,-73.952784,10.0,125,3
3519,0,7,11123.93,2.07,643,40.804013,-73.952787,10.0,126,3
3520,0,7,11130.42,2.07,643,40.804043,-73.95279,10.0,127,3
3521,0,7,11132.9,2.08,643,40.804075,-73.952791,10.0,127,3
3522,0,7,11135.45,2.09,643,40.80411,-73.952792,9.0,126,3
